Sample ID,Treatment,Treatment Details,Barcode,antibody,replicate,Flag,Normalized
M55,Smoke Treated,Smoke Treated-2,21365,PN535,1,0,2743
M55,Smoke Treated,Smoke Treated-2,21365,PN536,0,0,7489
M55,Smoke Treated,Smoke Treated-2,21365,PN536,1,0,5729
M55,Smoke Treated,Smoke Treated-2,21365,PN537,0,0,4960
M55,Smoke Treated,Smoke Treated-2,21365,PN537,1,0,4947
M55,Smoke Treated,Smoke Treated-2,21365,PN538,0,0,2420
M55,Smoke Treated,Smoke Treated-2,21365,PN538,1,0,2613
M55,Smoke Treated,Smoke Treated-2,21365,PN539,0,0,2079
M55,Smoke Treated,Smoke Treated-2,21365,PN539,1,0,2141
M55,Smoke Treated,Smoke Treated-2,21365,PN540,0,0,2395
M55,Smoke Treated,Smoke Treated-2,21365,PN540,1,0,1914
M55,Smoke Treated,Smoke Treated-2,21365,PN541,0,0,3241
M55,Smoke Treated,Smoke Treated-2,21365,PN541,1,1,4625
M55,Smoke Treated,Smoke Treated-2,21365,PN542,0,0,12734
M55,Smoke Treated,Smoke Treated-2,21365,PN542,1,0,14037
M55,Smoke Treated,Smoke Treated-2,21365,PN543,0,0,1481
M55,Smoke Treated,Smoke Treated-2,21365,PN543,1,0,1726
M55,Smoke Treated,Smoke Treated-2,21365,PN544,0,0,1849
M55,Smoke Treated,Smoke Treated-2,21365,PN544,1,0,2471
M55,Smoke Treated,Smoke Treated-2,21365,PN545,0,0,2145
M55,Smoke Treated,Smoke Treated-2,21365,PN545,1,0,1473
M55,Smoke Treated,Smoke Treated-2,21365,PN546,0,0,648
M55,Smoke Treated,Smoke Treated-2,21365,PN546,1,1,823
M55,Smoke Treated,Smoke Treated-2,21365,PN547,0,0,323
M55,Smoke Treated,Smoke Treated-2,21365,PN547,1,0,721
M55,Smoke Treated,Smoke Treated-2,21365,PN548,0,0,221
M55,Smoke Treated,Smoke Treated-2,21365,PN548,1,0,217
M55,Smoke Treated,Smoke Treated-2,21365,PN549,0,0,4464
M55,Smoke Treated,Smoke Treated-2,21365,PN549,1,0,3263
M55,Smoke Treated,Smoke Treated-2,21365,PN550,0,0,5631
M55,Smoke Treated,Smoke Treated-2,21365,PN550,1,0,5776
M55,Smoke Treated,Smoke Treated-2,21365,PN551,0,0,8729
M55,Smoke Treated,Smoke Treated-2,21365,PN551,1,0,10270
M55,Smoke Treated,Smoke Treated-2,21365,PN552,0,1,18
M55,Smoke Treated,Smoke Treated-2,21365,PN552,1,1,56
M55,Smoke Treated,Smoke Treated-2,21365,PN553,0,0,3747
M55,Smoke Treated,Smoke Treated-2,21365,PN553,1,0,2933
M55,Smoke Treated,Smoke Treated-2,21365,PN555,0,0,14033
M55,Smoke Treated,Smoke Treated-2,21365,PN555,1,0,7917
M55,Smoke Treated,Smoke Treated-2,21365,PN557,0,0,13567
M55,Smoke Treated,Smoke Treated-2,21365,PN557,1,0,18727
M55,Smoke Treated,Smoke Treated-2,21365,PN558,0,0,3043
M55,Smoke Treated,Smoke Treated-2,21365,PN558,1,0,3064
M55,Smoke Treated,Smoke Treated-2,21365,PN559,0,0,6603
M55,Smoke Treated,Smoke Treated-2,21365,PN559,1,0,3527
M55,Smoke Treated,Smoke Treated-2,21365,PN560,0,0,5367
M55,Smoke Treated,Smoke Treated-2,21365,PN560,1,0,4440
M55,Smoke Treated,Smoke Treated-2,21365,PN561,0,0,1693
M55,Smoke Treated,Smoke Treated-2,21365,PN561,1,0,1486
M55,Smoke Treated,Smoke Treated-2,21365,PN566,0,0,8174
M55,Smoke Treated,Smoke Treated-2,21365,PN566,1,0,9077
M55,Smoke Treated,Smoke Treated-2,21365,PN568,0,0,6746
M55,Smoke Treated,Smoke Treated-2,21365,PN568,1,0,7271
M55,Smoke Treated,Smoke Treated-2,21365,PN569,0,0,2710
M55,Smoke Treated,Smoke Treated-2,21365,PN569,1,0,3481
M55,Smoke Treated,Smoke Treated-2,21365,PN570,0,0,11930
M55,Smoke Treated,Smoke Treated-2,21365,PN570,1,0,8163
M55,Smoke Treated,Smoke Treated-2,21365,PN571,0,0,2482
M55,Smoke Treated,Smoke Treated-2,21365,PN571,1,0,2352
M55,Smoke Treated,Smoke Treated-2,21365,PN572,0,0,3233
M55,Smoke Treated,Smoke Treated-2,21365,PN572,1,0,4989
M55,Smoke Treated,Smoke Treated-2,21365,PN573,0,0,2319
M55,Smoke Treated,Smoke Treated-2,21365,PN573,1,0,1936
M55,Smoke Treated,Smoke Treated-2,21365,PN574,0,0,6974
M55,Smoke Treated,Smoke Treated-2,21365,PN574,1,0,6707
M55,Smoke Treated,Smoke Treated-2,21365,PN575,0,0,8342
M55,Smoke Treated,Smoke Treated-2,21365,PN575,1,0,9087
M55,Smoke Treated,Smoke Treated-2,21365,PN576,0,0,23111
M55,Smoke Treated,Smoke Treated-2,21365,PN576,1,0,27264
M55,Smoke Treated,Smoke Treated-2,21365,PN577,0,0,19158
M55,Smoke Treated,Smoke Treated-2,21365,PN577,1,0,19588
M55,Smoke Treated,Smoke Treated-2,21365,PN578,0,0,2255
M55,Smoke Treated,Smoke Treated-2,21365,PN578,1,0,2000
M55,Smoke Treated,Smoke Treated-2,21365,PN579,0,0,5557
M55,Smoke Treated,Smoke Treated-2,21365,PN579,1,0,3606
M55,Smoke Treated,Smoke Treated-2,21365,PN580,0,0,1687
M55,Smoke Treated,Smoke Treated-2,21365,PN580,1,0,1873
M55,Smoke Treated,Smoke Treated-2,21365,PN581,0,0,11672
M55,Smoke Treated,Smoke Treated-2,21365,PN581,1,0,10822
M55,Smoke Treated,Smoke Treated-2,21365,PN583,0,0,829
M55,Smoke Treated,Smoke Treated-2,21365,PN583,1,0,743
M55,Smoke Treated,Smoke Treated-2,21365,PN584,0,0,6987
M55,Smoke Treated,Smoke Treated-2,21365,PN584,1,0,9800
M55,Smoke Treated,Smoke Treated-2,21365,PN585,0,0,4267
M55,Smoke Treated,Smoke Treated-2,21365,PN585,1,0,4544
M55,Smoke Treated,Smoke Treated-2,21365,PN586,0,0,7601
M55,Smoke Treated,Smoke Treated-2,21365,PN586,1,0,8672
M55,Smoke Treated,Smoke Treated-2,21365,PN587,0,0,10114
M55,Smoke Treated,Smoke Treated-2,21365,PN587,1,0,9070
M55,Smoke Treated,Smoke Treated-2,21365,PN588,0,0,1201
M55,Smoke Treated,Smoke Treated-2,21365,PN588,1,0,2149
M55,Smoke Treated,Smoke Treated-2,21365,PN589,0,0,16862
M55,Smoke Treated,Smoke Treated-2,21365,PN589,1,0,12839
M55,Smoke Treated,Smoke Treated-2,21365,PN590,0,0,13936
M55,Smoke Treated,Smoke Treated-2,21365,PN590,1,0,12506
M55,Smoke Treated,Smoke Treated-2,21365,PN591,0,0,4596
M55,Smoke Treated,Smoke Treated-2,21365,PN591,1,0,5989
M55,Smoke Treated,Smoke Treated-2,21365,PN592,0,0,4843
M55,Smoke Treated,Smoke Treated-2,21365,PN592,1,0,5298
M55,Smoke Treated,Smoke Treated-2,21365,PN593,0,0,11547
M55,Smoke Treated,Smoke Treated-2,21365,PN593,1,0,20177
M55,Smoke Treated,Smoke Treated-2,21365,PN594,0,0,2572
M55,Smoke Treated,Smoke Treated-2,21365,PN594,1,0,1952
M55,Smoke Treated,Smoke Treated-2,21365,PN595,0,0,3212
M55,Smoke Treated,Smoke Treated-2,21365,PN595,1,0,4473
M55,Smoke Treated,Smoke Treated-2,21365,PN596,0,0,7296
M55,Smoke Treated,Smoke Treated-2,21365,PN596,1,0,8641
M55,Smoke Treated,Smoke Treated-2,21365,PN597,0,0,12731
M55,Smoke Treated,Smoke Treated-2,21365,PN597,1,0,13848
M55,Smoke Treated,Smoke Treated-2,21365,PN599,0,0,6446
M55,Smoke Treated,Smoke Treated-2,21365,PN599,1,0,7517
M55,Smoke Treated,Smoke Treated-2,21365,PN600,0,0,15060
M55,Smoke Treated,Smoke Treated-2,21365,PN600,1,0,16358
M55,Smoke Treated,Smoke Treated-2,21365,PN601,0,0,1510
M55,Smoke Treated,Smoke Treated-2,21365,PN601,1,0,1803
M55,Smoke Treated,Smoke Treated-2,21365,PN602,0,0,3386
M55,Smoke Treated,Smoke Treated-2,21365,PN602,1,0,3540
M55,Smoke Treated,Smoke Treated-2,21365,PN603,0,0,7237
M55,Smoke Treated,Smoke Treated-2,21365,PN603,1,0,14640
M55,Smoke Treated,Smoke Treated-2,21365,PN604,0,0,3829
M55,Smoke Treated,Smoke Treated-2,21365,PN604,1,0,3717
M55,Smoke Treated,Smoke Treated-2,21365,PN605,0,0,18193
M55,Smoke Treated,Smoke Treated-2,21365,PN605,1,0,17305
M55,Smoke Treated,Smoke Treated-2,21365,PN606,0,0,23369
M55,Smoke Treated,Smoke Treated-2,21365,PN606,1,0,17938
M55,Smoke Treated,Smoke Treated-2,21365,PN607,0,0,11648
M55,Smoke Treated,Smoke Treated-2,21365,PN607,1,0,14130
M55,Smoke Treated,Smoke Treated-2,21365,PN608,0,0,20735
M55,Smoke Treated,Smoke Treated-2,21365,PN608,1,0,17061
M55,Smoke Treated,Smoke Treated-2,21365,PN609,0,0,3413
M55,Smoke Treated,Smoke Treated-2,21365,PN609,1,0,3844
M55,Smoke Treated,Smoke Treated-2,21365,PN610,0,0,44230
M55,Smoke Treated,Smoke Treated-2,21365,PN610,1,0,36207
M55,Smoke Treated,Smoke Treated-2,21365,PN611,0,0,2317
M55,Smoke Treated,Smoke Treated-2,21365,PN611,1,0,2910
M55,Smoke Treated,Smoke Treated-2,21365,PN612,0,1,299
M55,Smoke Treated,Smoke Treated-2,21365,PN612,1,0,359
M55,Smoke Treated,Smoke Treated-2,21365,PN613,0,0,1315
M55,Smoke Treated,Smoke Treated-2,21365,PN613,1,0,1950
M55,Smoke Treated,Smoke Treated-2,21365,PN614,0,0,615
M55,Smoke Treated,Smoke Treated-2,21365,PN614,1,0,345
M55,Smoke Treated,Smoke Treated-2,21365,PN615,0,0,6034
M55,Smoke Treated,Smoke Treated-2,21365,PN615,1,0,5440
M55,Smoke Treated,Smoke Treated-2,21365,PN616,0,0,13243
M55,Smoke Treated,Smoke Treated-2,21365,PN616,1,0,15884
M55,Smoke Treated,Smoke Treated-2,21365,PN617,0,0,61661
M55,Smoke Treated,Smoke Treated-2,21365,PN617,1,0,59532
M55,Smoke Treated,Smoke Treated-2,21365,PN618,0,0,3096
M55,Smoke Treated,Smoke Treated-2,21365,PN618,1,0,2570
M55,Smoke Treated,Smoke Treated-2,21365,PN620,0,0,12800
M55,Smoke Treated,Smoke Treated-2,21365,PN620,1,0,14469
M55,Smoke Treated,Smoke Treated-2,21365,PN622,0,0,12389
M55,Smoke Treated,Smoke Treated-2,21365,PN622,1,0,8230
M55,Smoke Treated,Smoke Treated-2,21365,PN623,0,0,18921
M55,Smoke Treated,Smoke Treated-2,21365,PN623,1,0,17932
M55,Smoke Treated,Smoke Treated-2,21365,PN624,0,0,2288
M55,Smoke Treated,Smoke Treated-2,21365,PN624,1,0,2715
M55,Smoke Treated,Smoke Treated-2,21365,PN625,0,0,5750
M55,Smoke Treated,Smoke Treated-2,21365,PN625,1,0,4488
M55,Smoke Treated,Smoke Treated-2,21365,PN626,0,0,5481
M55,Smoke Treated,Smoke Treated-2,21365,PN626,1,0,3967
M55,Smoke Treated,Smoke Treated-2,21365,PN627,0,0,20582
M55,Smoke Treated,Smoke Treated-2,21365,PN627,1,0,14550
M55,Smoke Treated,Smoke Treated-2,21365,PN628,0,0,6518
M55,Smoke Treated,Smoke Treated-2,21365,PN628,1,0,6696
M55,Smoke Treated,Smoke Treated-2,21365,PN629,0,0,14793
M55,Smoke Treated,Smoke Treated-2,21365,PN629,1,0,12557
M55,Smoke Treated,Smoke Treated-2,21365,PN630,0,0,8554
M55,Smoke Treated,Smoke Treated-2,21365,PN630,1,0,10377
M55,Smoke Treated,Smoke Treated-2,21365,PN631,0,0,35095
M55,Smoke Treated,Smoke Treated-2,21365,PN631,1,0,36298
M55,Smoke Treated,Smoke Treated-2,21365,PN632,0,0,10668
M55,Smoke Treated,Smoke Treated-2,21365,PN632,1,0,7332
M55,Smoke Treated,Smoke Treated-2,21365,PN633,0,0,9173
M55,Smoke Treated,Smoke Treated-2,21365,PN633,1,0,5784
M55,Smoke Treated,Smoke Treated-2,21365,PN634,0,0,13229
M55,Smoke Treated,Smoke Treated-2,21365,PN634,1,0,19366
M55,Smoke Treated,Smoke Treated-2,21365,PN635,0,0,3688
M55,Smoke Treated,Smoke Treated-2,21365,PN635,1,0,3701
M55,Smoke Treated,Smoke Treated-2,21365,PN636,0,0,20728
M55,Smoke Treated,Smoke Treated-2,21365,PN636,1,0,17820
M55,Smoke Treated,Smoke Treated-2,21365,PN637,0,0,9692
M55,Smoke Treated,Smoke Treated-2,21365,PN637,1,0,16882
M55,Smoke Treated,Smoke Treated-2,21365,PN638,0,0,17035
M55,Smoke Treated,Smoke Treated-2,21365,PN638,1,0,17109
M55,Smoke Treated,Smoke Treated-2,21365,PN640,0,0,27526
M55,Smoke Treated,Smoke Treated-2,21365,PN640,1,0,26384
M55,Smoke Treated,Smoke Treated-2,21365,PN641,0,0,14695
M55,Smoke Treated,Smoke Treated-2,21365,PN641,1,0,16032
M55,Smoke Treated,Smoke Treated-2,21365,PN643,0,0,25241
M55,Smoke Treated,Smoke Treated-2,21365,PN643,1,0,24443
M55,Smoke Treated,Smoke Treated-2,21365,PN644,0,0,3045
M55,Smoke Treated,Smoke Treated-2,21365,PN644,1,1,3543
M55,Smoke Treated,Smoke Treated-2,21365,PN646,0,0,6919
M55,Smoke Treated,Smoke Treated-2,21365,PN646,1,0,8342
M55,Smoke Treated,Smoke Treated-2,21365,PN647,0,0,2073
M55,Smoke Treated,Smoke Treated-2,21365,PN647,1,0,1849
M55,Smoke Treated,Smoke Treated-2,21365,PN648,0,0,948
M55,Smoke Treated,Smoke Treated-2,21365,PN648,1,0,1434
M55,Smoke Treated,Smoke Treated-2,21365,PN649,0,0,22232
M55,Smoke Treated,Smoke Treated-2,21365,PN649,1,0,19109
M55,Smoke Treated,Smoke Treated-2,21365,PN650,0,0,15550
M55,Smoke Treated,Smoke Treated-2,21365,PN650,1,0,12416
M55,Smoke Treated,Smoke Treated-2,21365,PN651,0,0,15438
M55,Smoke Treated,Smoke Treated-2,21365,PN651,1,0,11124
M55,Smoke Treated,Smoke Treated-2,21365,PN652,0,0,4656
M55,Smoke Treated,Smoke Treated-2,21365,PN652,1,0,5877
M55,Smoke Treated,Smoke Treated-2,21365,PN653,0,0,1108
M55,Smoke Treated,Smoke Treated-2,21365,PN653,1,0,1160
M55,Smoke Treated,Smoke Treated-2,21365,PN654,0,0,3328
M55,Smoke Treated,Smoke Treated-2,21365,PN654,1,0,2548
M55,Smoke Treated,Smoke Treated-2,21365,PN655,0,0,19812
M55,Smoke Treated,Smoke Treated-2,21365,PN655,1,0,26760
M55,Smoke Treated,Smoke Treated-2,21365,PN658,0,0,4708
M55,Smoke Treated,Smoke Treated-2,21365,PN658,1,0,5779
M55,Smoke Treated,Smoke Treated-2,21365,PN661,0,0,341
M55,Smoke Treated,Smoke Treated-2,21365,PN661,1,0,692
M55,Smoke Treated,Smoke Treated-2,21365,PN662,0,0,2887
M55,Smoke Treated,Smoke Treated-2,21365,PN662,1,0,3027
M55,Smoke Treated,Smoke Treated-2,21365,PN663,0,0,9258
M55,Smoke Treated,Smoke Treated-2,21365,PN663,1,0,8792
M55,Smoke Treated,Smoke Treated-2,21365,PN664,0,0,11521
M55,Smoke Treated,Smoke Treated-2,21365,PN664,1,0,8776
M55,Smoke Treated,Smoke Treated-2,21365,PN666,0,0,25338
M55,Smoke Treated,Smoke Treated-2,21365,PN666,1,0,22245
M55,Smoke Treated,Smoke Treated-2,21365,PN667,0,0,18864
M55,Smoke Treated,Smoke Treated-2,21365,PN667,1,0,17552
M55,Smoke Treated,Smoke Treated-2,21365,PN668,0,0,163
M55,Smoke Treated,Smoke Treated-2,21365,PN668,1,0,261
M55,Smoke Treated,Smoke Treated-2,21365,PN669,0,0,12674
M55,Smoke Treated,Smoke Treated-2,21365,PN669,1,0,14423
M55,Smoke Treated,Smoke Treated-2,21365,PN670,0,0,9762
M55,Smoke Treated,Smoke Treated-2,21365,PN670,1,0,9288
M55,Smoke Treated,Smoke Treated-2,21365,PN671,0,0,7357
M55,Smoke Treated,Smoke Treated-2,21365,PN671,1,0,5129
M55,Smoke Treated,Smoke Treated-2,21365,PN672,0,0,26739
M55,Smoke Treated,Smoke Treated-2,21365,PN672,1,0,34510
M55,Smoke Treated,Smoke Treated-2,21365,PN673,0,0,6273
M55,Smoke Treated,Smoke Treated-2,21365,PN673,1,0,6377
M55,Smoke Treated,Smoke Treated-2,21365,PN674,0,0,5522
M55,Smoke Treated,Smoke Treated-2,21365,PN674,1,0,4207
M55,Smoke Treated,Smoke Treated-2,21365,PN675,0,0,2811
M55,Smoke Treated,Smoke Treated-2,21365,PN675,1,0,2972
M55,Smoke Treated,Smoke Treated-2,21365,PN676,0,0,6569
M55,Smoke Treated,Smoke Treated-2,21365,PN676,1,0,7392
M55,Smoke Treated,Smoke Treated-2,21365,PN677,0,0,3748
M55,Smoke Treated,Smoke Treated-2,21365,PN677,1,1,4683
M55,Smoke Treated,Smoke Treated-2,21365,PN678,0,0,6329
M55,Smoke Treated,Smoke Treated-2,21365,PN678,1,0,6481
M55,Smoke Treated,Smoke Treated-2,21365,PN679,0,0,1113
M55,Smoke Treated,Smoke Treated-2,21365,PN679,1,0,1232
M55,Smoke Treated,Smoke Treated-2,21365,PN680,0,0,8647
M55,Smoke Treated,Smoke Treated-2,21365,PN680,1,0,6900
M55,Smoke Treated,Smoke Treated-2,21365,PN681,0,0,6012
M55,Smoke Treated,Smoke Treated-2,21365,PN681,1,1,7975
M55,Smoke Treated,Smoke Treated-2,21365,PN682,0,0,4057
M55,Smoke Treated,Smoke Treated-2,21365,PN682,1,0,3496
M55,Smoke Treated,Smoke Treated-2,21365,PN683,0,0,6295
M55,Smoke Treated,Smoke Treated-2,21365,PN683,1,0,5274
M55,Smoke Treated,Smoke Treated-2,21365,PN684,0,0,9903
M55,Smoke Treated,Smoke Treated-2,21365,PN684,1,0,12701
M55,Smoke Treated,Smoke Treated-2,21365,PN685,0,0,9385
M55,Smoke Treated,Smoke Treated-2,21365,PN685,1,0,6765
M55,Smoke Treated,Smoke Treated-2,21365,PN686,0,0,10307
M55,Smoke Treated,Smoke Treated-2,21365,PN686,1,0,11108
M55,Smoke Treated,Smoke Treated-2,21365,PN687,0,0,4626
M55,Smoke Treated,Smoke Treated-2,21365,PN687,1,0,5443
M55,Smoke Treated,Smoke Treated-2,21365,PN688,0,0,7527
M55,Smoke Treated,Smoke Treated-2,21365,PN688,1,0,9147
M55,Smoke Treated,Smoke Treated-2,21365,PN689,0,0,744
M55,Smoke Treated,Smoke Treated-2,21365,PN689,1,0,902
M55,Smoke Treated,Smoke Treated-2,21365,PN690,0,0,3574
M55,Smoke Treated,Smoke Treated-2,21365,PN690,1,0,4688
M55,Smoke Treated,Smoke Treated-2,21365,PN691,0,0,1646
M55,Smoke Treated,Smoke Treated-2,21365,PN691,1,0,1303
M55,Smoke Treated,Smoke Treated-2,21365,PN693,0,0,2609
M55,Smoke Treated,Smoke Treated-2,21365,PN693,1,0,1826
M55,Smoke Treated,Smoke Treated-2,21365,PN694,0,0,4291
M55,Smoke Treated,Smoke Treated-2,21365,PN694,1,0,4457
M55,Smoke Treated,Smoke Treated-2,21365,PN695,0,0,1091
M55,Smoke Treated,Smoke Treated-2,21365,PN695,1,0,1075
M55,Smoke Treated,Smoke Treated-2,21365,PN696,0,0,5546
M55,Smoke Treated,Smoke Treated-2,21365,PN696,1,0,3899
M55,Smoke Treated,Smoke Treated-2,21365,PN697,0,0,4852
M55,Smoke Treated,Smoke Treated-2,21365,PN697,1,0,7398
M55,Smoke Treated,Smoke Treated-2,21365,PN698,0,0,2233
M55,Smoke Treated,Smoke Treated-2,21365,PN698,1,0,2830
M55,Smoke Treated,Smoke Treated-2,21365,PN699,0,0,5683
M55,Smoke Treated,Smoke Treated-2,21365,PN699,1,0,5143
M55,Smoke Treated,Smoke Treated-2,21365,PN700,0,0,3583
M55,Smoke Treated,Smoke Treated-2,21365,PN700,1,0,2382
M55,Smoke Treated,Smoke Treated-2,21365,PN701,0,0,2928
M55,Smoke Treated,Smoke Treated-2,21365,PN701,1,0,3172
M55,Smoke Treated,Smoke Treated-2,21365,PN702,0,0,1970
M55,Smoke Treated,Smoke Treated-2,21365,PN702,1,0,1749
M55,Smoke Treated,Smoke Treated-2,21365,PN703,0,0,8143
M55,Smoke Treated,Smoke Treated-2,21365,PN703,1,0,9613
M55,Smoke Treated,Smoke Treated-2,21365,PN704,0,0,819
M55,Smoke Treated,Smoke Treated-2,21365,PN704,1,0,1176
M55,Smoke Treated,Smoke Treated-2,21365,PN705,0,0,9662
M55,Smoke Treated,Smoke Treated-2,21365,PN705,1,0,8268
M55,Smoke Treated,Smoke Treated-2,21365,PN706,0,0,28164
M55,Smoke Treated,Smoke Treated-2,21365,PN706,1,0,23413
M55,Smoke Treated,Smoke Treated-2,21365,PN707,0,0,2993
M55,Smoke Treated,Smoke Treated-2,21365,PN707,1,0,703
M55,Smoke Treated,Smoke Treated-2,21365,PN708,0,0,6427
M55,Smoke Treated,Smoke Treated-2,21365,PN708,1,0,5255
M55,Smoke Treated,Smoke Treated-2,21365,PN709,0,0,13051
M55,Smoke Treated,Smoke Treated-2,21365,PN709,1,0,13229
M55,Smoke Treated,Smoke Treated-2,21365,PN710,0,0,2385
M55,Smoke Treated,Smoke Treated-2,21365,PN710,1,0,2082
M55,Smoke Treated,Smoke Treated-2,21365,PN711,0,0,6219
M55,Smoke Treated,Smoke Treated-2,21365,PN711,1,0,5378
M55,Smoke Treated,Smoke Treated-2,21365,PN712,0,0,12228
M55,Smoke Treated,Smoke Treated-2,21365,PN712,1,0,11028
M55,Smoke Treated,Smoke Treated-2,21365,PN713,0,0,2639
M55,Smoke Treated,Smoke Treated-2,21365,PN713,1,0,1804
M55,Smoke Treated,Smoke Treated-2,21365,PN714,0,0,136
M55,Smoke Treated,Smoke Treated-2,21365,PN714,1,0,410
M55,Smoke Treated,Smoke Treated-2,21365,PN715,0,0,2544
M55,Smoke Treated,Smoke Treated-2,21365,PN715,1,0,2175
M55,Smoke Treated,Smoke Treated-2,21365,PN716,0,0,5288
M55,Smoke Treated,Smoke Treated-2,21365,PN716,1,0,5326
M55,Smoke Treated,Smoke Treated-2,21365,PN717,0,0,1662
M55,Smoke Treated,Smoke Treated-2,21365,PN717,1,0,1305
M55,Smoke Treated,Smoke Treated-2,21365,PN718,0,0,3635
M55,Smoke Treated,Smoke Treated-2,21365,PN718,1,0,4434
M55,Smoke Treated,Smoke Treated-2,21365,PN719,0,0,2352
M55,Smoke Treated,Smoke Treated-2,21365,PN719,1,0,3361
M55,Smoke Treated,Smoke Treated-2,21365,PN720,0,0,1993
M55,Smoke Treated,Smoke Treated-2,21365,PN720,1,0,2625
M55,Smoke Treated,Smoke Treated-2,21365,PN721,0,0,2826
M55,Smoke Treated,Smoke Treated-2,21365,PN721,1,0,2541
M55,Smoke Treated,Smoke Treated-2,21365,PN722,0,0,732
M55,Smoke Treated,Smoke Treated-2,21365,PN722,1,0,1267
M55,Smoke Treated,Smoke Treated-2,21365,PN723,0,0,9145
M55,Smoke Treated,Smoke Treated-2,21365,PN723,1,0,9637
M55,Smoke Treated,Smoke Treated-2,21365,PN724,0,0,1503
M55,Smoke Treated,Smoke Treated-2,21365,PN724,1,0,1234
M55,Smoke Treated,Smoke Treated-2,21365,PN725,0,0,623
M55,Smoke Treated,Smoke Treated-2,21365,PN725,1,0,98
M55,Smoke Treated,Smoke Treated-2,21365,PN726,0,0,24311
M55,Smoke Treated,Smoke Treated-2,21365,PN726,1,0,23379
M55,Smoke Treated,Smoke Treated-2,21365,PN727,0,0,8623
M55,Smoke Treated,Smoke Treated-2,21365,PN727,1,0,11817
M55,Smoke Treated,Smoke Treated-2,21365,PN728,0,0,16460
M55,Smoke Treated,Smoke Treated-2,21365,PN728,1,0,18932
M55,Smoke Treated,Smoke Treated-2,21365,PN729,0,0,506
M55,Smoke Treated,Smoke Treated-2,21365,PN729,1,1,548
M55,Smoke Treated,Smoke Treated-2,21365,PN730,0,0,4457
M55,Smoke Treated,Smoke Treated-2,21365,PN730,1,0,4641
M55,Smoke Treated,Smoke Treated-2,21365,PN731,0,0,3704
M55,Smoke Treated,Smoke Treated-2,21365,PN731,1,0,2970
M55,Smoke Treated,Smoke Treated-2,21365,PN732,0,0,23205
M55,Smoke Treated,Smoke Treated-2,21365,PN732,1,0,18045
M55,Smoke Treated,Smoke Treated-2,21365,PN733,0,0,866
M55,Smoke Treated,Smoke Treated-2,21365,PN733,1,0,693
M55,Smoke Treated,Smoke Treated-2,21365,PN734,0,0,2969
M55,Smoke Treated,Smoke Treated-2,21365,PN734,1,0,2916
M55,Smoke Treated,Smoke Treated-2,21365,PN735,0,0,10618
M55,Smoke Treated,Smoke Treated-2,21365,PN735,1,0,12238
M55,Smoke Treated,Smoke Treated-2,21365,PN736,0,0,3659
M55,Smoke Treated,Smoke Treated-2,21365,PN736,1,0,3007
M55,Smoke Treated,Smoke Treated-2,21365,PN737,0,0,1081
M55,Smoke Treated,Smoke Treated-2,21365,PN737,1,0,1585
M55,Smoke Treated,Smoke Treated-2,21365,PN738,0,0,5113
M55,Smoke Treated,Smoke Treated-2,21365,PN738,1,0,4917
M55,Smoke Treated,Smoke Treated-2,21365,PN739,0,0,2006
M55,Smoke Treated,Smoke Treated-2,21365,PN739,1,0,2068
M55,Smoke Treated,Smoke Treated-2,21365,PN740,0,1,8
M55,Smoke Treated,Smoke Treated-2,21365,PN740,1,1,59
M55,Smoke Treated,Smoke Treated-2,21365,PN741,0,0,3491
M55,Smoke Treated,Smoke Treated-2,21365,PN741,1,0,3972
M55,Smoke Treated,Smoke Treated-2,21365,PN742,0,0,8343
M55,Smoke Treated,Smoke Treated-2,21365,PN742,1,0,9750
M55,Smoke Treated,Smoke Treated-2,21365,PN743,0,0,3550
M55,Smoke Treated,Smoke Treated-2,21365,PN743,1,0,3578
M55,Smoke Treated,Smoke Treated-2,21365,PN744,0,0,2916
M55,Smoke Treated,Smoke Treated-2,21365,PN744,1,0,4159
M55,Smoke Treated,Smoke Treated-2,21365,PN745,0,0,5209
M55,Smoke Treated,Smoke Treated-2,21365,PN745,1,0,7697
M55,Smoke Treated,Smoke Treated-2,21365,PN746,0,0,1966
M55,Smoke Treated,Smoke Treated-2,21365,PN746,1,0,1562
M55,Smoke Treated,Smoke Treated-2,21365,PN747,0,0,9263
M55,Smoke Treated,Smoke Treated-2,21365,PN747,1,0,10502
M55,Smoke Treated,Smoke Treated-2,21365,PN748,0,0,2441
M55,Smoke Treated,Smoke Treated-2,21365,PN748,1,0,3201
M55,Smoke Treated,Smoke Treated-2,21365,PN749,0,0,1655
M55,Smoke Treated,Smoke Treated-2,21365,PN749,1,0,726
M55,Smoke Treated,Smoke Treated-2,21365,PN750,0,0,10169
M55,Smoke Treated,Smoke Treated-2,21365,PN750,1,0,13040
M55,Smoke Treated,Smoke Treated-2,21365,PN751,0,0,2634
M55,Smoke Treated,Smoke Treated-2,21365,PN751,1,0,3112
M55,Smoke Treated,Smoke Treated-2,21365,PN752,0,0,1657
M55,Smoke Treated,Smoke Treated-2,21365,PN752,1,0,2143
M55,Smoke Treated,Smoke Treated-2,21365,PN753,0,0,6500
M55,Smoke Treated,Smoke Treated-2,21365,PN753,1,0,7371
M55,Smoke Treated,Smoke Treated-2,21365,PN754,0,0,21896
M55,Smoke Treated,Smoke Treated-2,21365,PN754,1,0,28375
